=== KSP CRIME DATABASE LOOKUP ===
=== Employee (1000 records) ===

  ROWID: 47995000000334454, EmployeeID: 1, DistrictID: 47995000000332126, UnitID: 47995000000334324, RankID: 47995000000332225, DesignationID: 47995000000332253, KGID: KAR000000001, FirstName: Kavya, EmployeeDOB: 1988-12-18, GenderID: 2, BloodGroupID: 8, PhysicallyChallenged: false, AppointmentDate: 2021-03-10
  ROWID: 47995000000355220, EmployeeID: 765, DistrictID: 47995000000332124, UnitID: 47995000000334416, RankID: 47995000000332231, DesignationID: 47995000000332249, KGID: KAR000000765, FirstName: Prakash, EmployeeDOB: 1975-04-22, GenderID: 1, BloodGroupID: 6, PhysicallyChallenged: false, AppointmentDate: 2013-07-04
  ROWID: 47995000000355221, EmployeeID: 766, DistrictID: 47995000000332121, UnitID: 47995000000334416, RankID: 47995000000332228, DesignationID: 47995000000332240, KGID: KAR000000766, FirstName: Ayaan, EmployeeDOB: 1987-04-11, GenderID: 1, BloodGroupID: 5, PhysicallyChallenged: false, AppointmentDate: 2011-06-10
  ROWID: 47995000000355222, EmployeeID: 767, DistrictID: 47995000000332127, UnitID: 47995000000334416, RankID: 47995000000332228, DesignationID: 47995000000332245, KGID: KAR000000767, FirstName: Anita, EmployeeDOB: 1984-11-04, GenderID: 2, BloodGroupID: 8, PhysicallyChallenged: false, AppointmentDate: 2021-03-10
  ROWID: 47995000000355223, EmployeeID: 768, DistrictID: 47995000000332142, UnitID: 47995000000334416, RankID: 47995000000332225, DesignationID: 47995000000332241, KGID: KAR000000768, FirstName: Sneha, EmployeeDOB: 1981-12-30, GenderID: 2, BloodGroupID: 7, PhysicallyChallenged: false, AppointmentDate: 2013-06-19
  ROWID: 47995000000355224, EmployeeID: 769, DistrictID: 47995000000332127, UnitID: 47995000000334417, RankID: 47995000000332225, DesignationID: 47995000000332244, KGID: KAR000000769, FirstName: Mallikarjun, EmployeeDOB: 2003-07-30, GenderID: 1, BloodGroupID: 3, PhysicallyChallenged: false, AppointmentDate: 2025-09-18
  ROWID: 47995000000355225, EmployeeID: 770, DistrictID: 47995000000332125, UnitID: 47995000000334417, RankID: 47995000000332227, DesignationID: 47995000000332240, KGID: KAR000000770, FirstName: Sujatha, EmployeeDOB: 1977-12-05, GenderID: 2, BloodGroupID: 3, PhysicallyChallenged: false, AppointmentDate: 2016-04-27
  ROWID: 47995000000355226, EmployeeID: 771, DistrictID: 47995000000332120, UnitID: 47995000000334417, RankID: 47995000000332229, DesignationID: 47995000000332253, KGID: KAR000000771, FirstName: Aditya, EmployeeDOB: 1985-03-03, GenderID: 1, BloodGroupID: 7, PhysicallyChallenged: false, AppointmentDate: 2012-06-26
  ROWID: 47995000000355227, EmployeeID: 772, DistrictID: 47995000000332119, UnitID: 47995000000334417, RankID: 47995000000332225, DesignationID: 47995000000332251, KGID: KAR000000772, FirstName: Sandeep, EmployeeDOB: 1987-02-20, GenderID: 1, BloodGroupID: 7, PhysicallyChallenged: false, AppointmentDate: 2012-06-06
  ROWID: 47995000000355228, EmployeeID: 773, DistrictID: 47995000000332129, UnitID: 47995000000334417, RankID: 47995000000332231, DesignationID: 47995000000332244, KGID: KAR000000773, FirstName: Roopa, EmployeeDOB: 2000-04-30, GenderID: 2, BloodGroupID: 7, PhysicallyChallenged: false, AppointmentDate: 2025-09-02
  ROWID: 47995000000355229, EmployeeID: 774, DistrictID: 47995000000332130, UnitID: 47995000000334417, RankID: 47995000000332227, DesignationID: 47995000000332253, KGID: KAR000000774, FirstName: Omkar, EmployeeDOB: 1985-04-21, GenderID: 1, BloodGroupID: 8, PhysicallyChallenged: false, AppointmentDate: 2022-08-03
  ROWID: 47995000000355230, EmployeeID: 775, DistrictID: 47995000000332124, UnitID: 47995000000334417, RankID: 47995000000332230, DesignationID: 47995000000332250, KGID: KAR000000775, FirstName: Anil, EmployeeDOB: 1985-03-12, GenderID: 1, BloodGroupID: 7, PhysicallyChallenged: false, AppointmentDate: 2019-04-07
  ROWID: 47995000000355231, EmployeeID: 776, DistrictID: 47995000000332127, UnitID: 47995000000334417, RankID: 47995000000332227, DesignationID: 47995000000332251, KGID: KAR000000776, FirstName: Rakesh, EmployeeDOB: 1971-06-02, GenderID: 1, BloodGroupID: 1, PhysicallyChallenged: false, AppointmentDate: 2011-10-19
  ROWID: 47995000000355232, EmployeeID: 777, DistrictID: 47995000000332122, UnitID: 47995000000334418, RankID: 47995000000332221, DesignationID: 47995000000332248, KGID: KAR000000777, FirstName: Ibrahim, EmployeeDOB: 1978-08-06, GenderID: 1, BloodGroupID: 1, PhysicallyChallenged: false, AppointmentDate: 2010-09-08
  ROWID: 47995000000355233, EmployeeID: 778, DistrictID: 47995000000332136, UnitID: 47995000000334418, RankID: 47995000000332230, DesignationID: 47995000000332251, KGID: KAR000000778, FirstName: Dhruv, EmployeeDOB: 1987-12-20, GenderID: 1, BloodGroupID: 3, PhysicallyChallenged: false, AppointmentDate: 2019-03-21
  ROWID: 47995000000355234, EmployeeID: 779, DistrictID: 47995000000332135, UnitID: 47995000000334418, RankID: 47995000000332229, DesignationID: 47995000000332247, KGID: KAR000000779, FirstName: Satish, EmployeeDOB: 1988-09-08, GenderID: 1, BloodGroupID: 7, PhysicallyChallenged: false, AppointmentDate: 2024-10-12
  ROWID: 47995000000355235, EmployeeID: 780, DistrictID: 47995000000332130, UnitID: 47995000000334418, RankID: 47995000000332228, DesignationID: 47995000000332248, KGID: KAR000000780, FirstName: Ibrahim, EmployeeDOB: 1983-08-18, GenderID: 1, BloodGroupID: 7, PhysicallyChallenged: false, AppointmentDate: 2021-09-05
  ROWID: 47995000000355236, EmployeeID: 781, DistrictID: 47995000000332123, UnitID: 47995000000334418, RankID: 47995000000332222, DesignationID: 47995000000332252, KGID: KAR000000781, FirstName: Sneha, EmployeeDOB: 1973-11-02, GenderID: 2, BloodGroupID: 3, PhysicallyChallenged: false, AppointmentDate: 2012-03-10
  ROWID: 47995000000355237, EmployeeID: 782, DistrictID: 47995000000332148, UnitID: 47995000000334418, RankID: 47995000000332228, DesignationID: 47995000000332240, KGID: KAR000000782, FirstName: Girish, EmployeeDOB: 1994-03-10, GenderID: 1, BloodGroupID: 3, PhysicallyChallenged: false, AppointmentDate: 2019-05-11
  ROWID: 47995000000355238, EmployeeID: 783, DistrictID: 47995000000332143, UnitID: 47995000000334418, RankID: 47995000000332223, DesignationID: 47995000000332250, KGID: KAR000000783, FirstName: Sharada, EmployeeDOB: 1983-10-20, GenderID: 2, BloodGroupID: 1, PhysicallyChallenged: false, AppointmentDate: 2012-03-24
  ROWID: 47995000000355239, EmployeeID: 784, DistrictID: 47995000000332135, UnitID: 47995000000334418, RankID: 47995000000332226, DesignationID: 47995000000332251, KGID: KAR000000784, FirstName: Kaveri, EmployeeDOB: 1975-06-03, GenderID: 2, BloodGroupID: 1, PhysicallyChallenged: false, AppointmentDate: 2012-10-08
  ROWID: 47995000000355240, EmployeeID: 785, DistrictID: 47995000000332148, UnitID: 47995000000334419, RankID: 47995000000332226, DesignationID: 47995000000332238, KGID: KAR000000785, FirstName: Shwetha, EmployeeDOB: 1978-09-30, GenderID: 2, BloodGroupID: 1, PhysicallyChallenged: false, AppointmentDate: 2015-02-15
  ROWID: 47995000000355241, EmployeeID: 786, DistrictID: 47995000000332123, UnitID: 47995000000334419, RankID: 47995000000332229, DesignationID: 47995000000332251, KGID: KAR000000786, FirstName: Ratna, EmployeeDOB: 1985-02-02, GenderID: 2, BloodGroupID: 7, PhysicallyChallenged: false, AppointmentDate: 2017-06-03
  ROWID: 47995000000355242, EmployeeID: 787, DistrictID: 47995000000332143, UnitID: 47995000000334419, RankID: 47995000000332232, DesignationID: 47995000000332252, KGID: KAR000000787, FirstName: Rani, EmployeeDOB: 1986-04-09, GenderID: 2, BloodGroupID: 8, PhysicallyChallenged: false, AppointmentDate: 2020-04-05
  ROWID: 47995000000355243, EmployeeID: 788, DistrictID: 47995000000332122, UnitID: 47995000000334419, RankID: 47995000000332230, DesignationID: 47995000000332245, KGID: KAR000000788, FirstName: Priya, EmployeeDOB: 1971-04-06, GenderID: 2, BloodGroupID: 7, PhysicallyChallenged: false, AppointmentDate: 2010-04-28
  ROWID: 47995000000355244, EmployeeID: 789, DistrictID: 47995000000332128, UnitID: 47995000000334419, RankID: 47995000000332223, DesignationID: 47995000000332248, KGID: KAR000000789, FirstName: Raghu, EmployeeDOB: 1999-08-02, GenderID: 1, BloodGroupID: 7, PhysicallyChallenged: false, AppointmentDate: 2023-01-19
  ROWID: 47995000000355245, EmployeeID: 790, DistrictID: 47995000000332136, UnitID: 47995000000334419, RankID: 47995000000332222, DesignationID: 47995000000332241, KGID: KAR000000790, FirstName: Vikas, EmployeeDOB: 1982-11-19, GenderID: 1, BloodGroupID: 3, PhysicallyChallenged: false, AppointmentDate: 2011-03-10
  ROWID: 47995000000355246, EmployeeID: 791, DistrictID: 47995000000332147, UnitID: 47995000000334419, RankID: 47995000000332226, DesignationID: 47995000000332253, KGID: KAR000000791, FirstName: Siddharth, EmployeeDOB: 1986-02-15, GenderID: 1, BloodGroupID: 3, PhysicallyChallenged: false, AppointmentDate: 2014-08-03
  ROWID: 47995000000355247, EmployeeID: 792, DistrictID: 47995000000332138, UnitID: 47995000000334419, RankID: 47995000000332227, DesignationID: 47995000000332245, KGID: KAR000000792, FirstName: Pranav, EmployeeDOB: 1979-07-23, GenderID: 1, BloodGroupID: 3, PhysicallyChallenged: false, AppointmentDate: 2011-12-01
  ROWID: 47995000000355248, EmployeeID: 793, DistrictID: 47995000000332143, UnitID: 47995000000334420, RankID: 47995000000332227, DesignationID: 47995000000332240, KGID: KAR000000793, FirstName: Dhruv, EmployeeDOB: 2000-06-01, GenderID: 1, BloodGroupID: 3, PhysicallyChallenged: false, AppointmentDate: 2024-11-08
  ROWID: 47995000000355249, EmployeeID: 794, DistrictID: 47995000000332145, UnitID: 47995000000334420, RankID: 47995000000332227, DesignationID: 47995000000332245, KGID: KAR000000794, FirstName: Ganesh, EmployeeDOB: 1990-05-24, GenderID: 1, BloodGroupID: 3, PhysicallyChallenged: false, AppointmentDate: 2015-06-12
  ROWID: 47995000000355250, EmployeeID: 795, DistrictID: 47995000000332131, UnitID: 47995000000334420, RankID: 47995000000332231, DesignationID: 47995000000332239, KGID: KAR000000795, FirstName: Harish, EmployeeDOB: 1990-04-29, GenderID: 1, BloodGroupID: 1, PhysicallyChallenged: false, AppointmentDate: 2017-08-16
  ROWID: 47995000000355251, EmployeeID: 796, DistrictID: 47995000000332136, UnitID: 47995000000334420, RankID: 47995000000332230, DesignationID: 47995000000332251, KGID: KAR000000796, FirstName: Indira, EmployeeDOB: 1993-11-04, GenderID: 2, BloodGroupID: 2, PhysicallyChallenged: false, AppointmentDate: 2023-01-11
  ROWID: 47995000000355252, EmployeeID: 797, DistrictID: 47995000000332131, UnitID: 47995000000334420, RankID: 47995000000332225, DesignationID: 47995000000332246, KGID: KAR000000797, FirstName: Sandeep, EmployeeDOB: 1997-09-02, GenderID: 1, BloodGroupID: 7, PhysicallyChallenged: false, AppointmentDate: 2023-02-02
  ROWID: 47995000000355253, EmployeeID: 798, DistrictID: 47995000000332149, UnitID: 47995000000334420, RankID: 47995000000332226, DesignationID: 47995000000332244, KGID: KAR000000798, FirstName: Siddalinga, EmployeeDOB: 1989-07-24, GenderID: 1, BloodGroupID: 3, PhysicallyChallenged: false, AppointmentDate: 2019-07-27
  ROWID: 47995000000355254, EmployeeID: 799, DistrictID: 47995000000332120, UnitID: 47995000000334420, RankID: 47995000000332224, DesignationID: 47995000000332238, KGID: KAR000000799, FirstName: Kiran, EmployeeDOB: 1973-01-27, GenderID: 1, BloodGroupID: 3, PhysicallyChallenged: false, AppointmentDate: 2010-05-05
  ROWID: 47995000000355255, EmployeeID: 800, DistrictID: 47995000000332148, UnitID: 47995000000334420, RankID: 47995000000332229, DesignationID: 47995000000332241, KGID: KAR000000800, FirstName: Varun, EmployeeDOB: 1980-03-18, GenderID: 1, BloodGroupID: 3, PhysicallyChallenged: false, AppointmentDate: 2018-08-04
  ROWID: 47995000000355256, EmployeeID: 801, DistrictID: 47995000000332144, UnitID: 47995000000334421, RankID: 47995000000332224, DesignationID: 47995000000332238, KGID: KAR000000801, FirstName: Ibrahim, EmployeeDOB: 1977-05-19, GenderID: 1, BloodGroupID: 7, PhysicallyChallenged: false, AppointmentDate: 2011-07-16
  ROWID: 47995000000355257, EmployeeID: 802, DistrictID: 47995000000332148, UnitID: 47995000000334421, RankID: 47995000000332231, DesignationID: 47995000000332238, KGID: KAR000000802, FirstName: Aditya, EmployeeDOB: 1982-08-18, GenderID: 1, BloodGroupID: 3, PhysicallyChallenged: false, AppointmentDate: 2018-10-17
  ROWID: 47995000000355258, EmployeeID: 803, DistrictID: 47995000000332130, UnitID: 47995000000334421, RankID: 47995000000332222, DesignationID: 47995000000332245, KGID: KAR000000803, FirstName: Savitri, EmployeeDOB: 1987-03-07, GenderID: 2, BloodGroupID: 5, PhysicallyChallenged: false, AppointmentDate: 2024-03-28
  ROWID: 47995000000355259, EmployeeID: 804, DistrictID: 47995000000332125, UnitID: 47995000000334421, RankID: 47995000000332221, DesignationID: 47995000000332251, KGID: KAR000000804, FirstName: Uma, EmployeeDOB: 1983-07-27, GenderID: 2, BloodGroupID: 3, PhysicallyChallenged: false, AppointmentDate: 2013-07-27
  ROWID: 47995000000355260, EmployeeID: 805, DistrictID: 47995000000332125, UnitID: 47995000000334421, RankID: 47995000000332230, DesignationID: 47995000000332240, KGID: KAR000000805, FirstName: Vinay, EmployeeDOB: 1992-04-20, GenderID: 1, BloodGroupID: 3, PhysicallyChallenged: false, AppointmentDate: 2025-08-21
  ROWID: 47995000000355261, EmployeeID: 806, DistrictID: 47995000000332125, UnitID: 47995000000334421, RankID: 47995000000332227, DesignationID: 47995000000332247, KGID: KAR000000806, FirstName: Shreya, EmployeeDOB: 1981-05-09, GenderID: 2, BloodGroupID: 7, PhysicallyChallenged: true, AppointmentDate: 2010-05-04
  ROWID: 47995000000355262, EmployeeID: 807, DistrictID: 47995000000332148, UnitID: 47995000000334421, RankID: 47995000000332222, DesignationID: 47995000000332249, KGID: KAR000000807, FirstName: Siddalinga, EmployeeDOB: 1983-12-15, GenderID: 1, BloodGroupID: 3, PhysicallyChallenged: false, AppointmentDate: 2023-01-06
  ROWID: 47995000000355263, EmployeeID: 808, DistrictID: 47995000000332127, UnitID: 47995000000334421, RankID: 47995000000332223, DesignationID: 47995000000332239, KGID: KAR000000808, FirstName: Sujatha, EmployeeDOB: 1991-10-24, GenderID: 2, BloodGroupID: 3, PhysicallyChallenged: false, AppointmentDate: 2015-04-03
  ROWID: 47995000000355264, EmployeeID: 809, DistrictID: 47995000000332123, UnitID: 47995000000334422, RankID: 47995000000332221, DesignationID: 47995000000332246, KGID: KAR000000809, FirstName: Sujatha, EmployeeDOB: 1972-08-09, GenderID: 2, BloodGroupID: 7, PhysicallyChallenged: false, AppointmentDate: 2010-01-23
  ROWID: 47995000000355265, EmployeeID: 810, DistrictID: 47995000000332127, UnitID: 47995000000334422, RankID: 47995000000332222, DesignationID: 47995000000332244, KGID: KAR000000810, FirstName: Vivaan, EmployeeDOB: 1993-09-12, GenderID: 1, BloodGroupID: 7, PhysicallyChallenged: false, AppointmentDate: 2017-09-21
  ROWID: 47995000000355266, EmployeeID: 811, DistrictID: 47995000000332138, UnitID: 47995000000334422, RankID: 47995000000332225, DesignationID: 47995000000332241, KGID: KAR000000811, FirstName: Lakshmi, EmployeeDOB: 1978-05-20, GenderID: 2, BloodGroupID: 7, PhysicallyChallenged: false, AppointmentDate: 2014-05-18
  ROWID: 47995000000355267, EmployeeID: 812, DistrictID: 47995000000332136, UnitID: 47995000000334422, RankID: 47995000000332228, DesignationID: 47995000000332242, KGID: KAR000000812, FirstName: Nalini, EmployeeDOB: 1996-01-08, GenderID: 2, BloodGroupID: 1, PhysicallyChallenged: false, AppointmentDate: 2023-04-06
  ROWID: 47995000000355268, EmployeeID: 813, DistrictID: 47995000000332145, UnitID: 47995000000334422, RankID: 47995000000332225, DesignationID: 47995000000332242, KGID: KAR000000813, FirstName: Atharv, EmployeeDOB: 1990-11-14, GenderID: 1, BloodGroupID: 4, PhysicallyChallenged: false, AppointmentDate: 2018-12-21
  ROWID: 47995000000355269, EmployeeID: 814, DistrictID: 47995000000332136, UnitID: 47995000000334422, RankID: 47995000000332230, DesignationID: 47995000000332239, KGID: KAR000000814, FirstName: Achyuta, EmployeeDOB: 1997-03-28, GenderID: 1, BloodGroupID: 3, PhysicallyChallenged: false, AppointmentDate: 2022-09-14
  ROWID: 47995000000355270, EmployeeID: 815, DistrictID: 47995000000332134, UnitID: 47995000000334422, RankID: 47995000000332221, DesignationID: 47995000000332242, KGID: KAR000000815, FirstName: Raj, EmployeeDOB: 1992-01-03, GenderID: 1, BloodGroupID: 7, PhysicallyChallenged: false, AppointmentDate: 2015-01-05
  ROWID: 47995000000355271, EmployeeID: 816, DistrictID: 47995000000332144, UnitID: 47995000000334422, RankID: 47995000000332224, DesignationID: 47995000000332250, KGID: KAR000000816, FirstName: Eshwari, EmployeeDOB: 1981-01-08, GenderID: 2, BloodGroupID: 3, PhysicallyChallenged: false, AppointmentDate: 2014-02-19
  ROWID: 47995000000355272, EmployeeID: 817, DistrictID: 47995000000332137, UnitID: 47995000000334423, RankID: 47995000000332221, DesignationID: 47995000000332238, KGID: KAR000000817, FirstName: Mohan, EmployeeDOB: 1994-09-04, GenderID: 1, BloodGroupID: 3, PhysicallyChallenged: false, AppointmentDate: 2020-01-02
  ROWID: 47995000000355273, EmployeeID: 818, DistrictID: 47995000000332149, UnitID: 47995000000334423, RankID: 47995000000332230, DesignationID: 47995000000332238, KGID: KAR000000818, FirstName: Jagadish, EmployeeDOB: 1992-09-03, GenderID: 1, BloodGroupID: 8, PhysicallyChallenged: false, AppointmentDate: 2016-10-15
  ROWID: 47995000000355274, EmployeeID: 819, DistrictID: 47995000000332139, UnitID: 47995000000334423, RankID: 47995000000332228, DesignationID: 47995000000332243, KGID: KAR000000819, FirstName: Lokesh, EmployeeDOB: 1982-05-15, GenderID: 1, BloodGroupID: 1, PhysicallyChallenged: false, AppointmentDate: 2016-09-27
  ROWID: 47995000000355275, EmployeeID: 820, DistrictID: 47995000000332134, UnitID: 47995000000334423, RankID: 47995000000332222, DesignationID: 47995000000332250, KGID: KAR000000820, FirstName: Arun, EmployeeDOB: 1982-11-15, GenderID: 1, BloodGroupID: 7, PhysicallyChallenged: false, AppointmentDate: 2013-01-26
  ROWID: 47995000000355276, EmployeeID: 821, DistrictID: 47995000000332142, UnitID: 47995000000334423, RankID: 47995000000332227, DesignationID: 47995000000332241, KGID: KAR000000821, FirstName: Kaveri, EmployeeDOB: 1991-06-03, GenderID: 2, BloodGroupID: 1, PhysicallyChallenged: false, AppointmentDate: 2015-09-26
  ROWID: 47995000000355277, EmployeeID: 822, DistrictID: 47995000000332128, UnitID: 47995000000334423, RankID: 47995000000332224, DesignationID: 47995000000332251, KGID: KAR000000822, FirstName: Vishwanath, EmployeeDOB: 1991-03-31, GenderID: 1, BloodGroupID: 3, PhysicallyChallenged: false, AppointmentDate: 2017-05-10
  ROWID: 47995000000355278, EmployeeID: 823, DistrictID: 47995000000332139, UnitID: 47995000000334423, RankID: 47995000000332227, DesignationID: 47995000000332238, KGID: KAR000000823, FirstName: Arun, EmployeeDOB: 1992-09-09, GenderID: 1, BloodGroupID: 8, PhysicallyChallenged: false, AppointmentDate: 2016-10-09
  ROWID: 47995000000355279, EmployeeID: 824, DistrictID: 47995000000332140, UnitID: 47995000000334423, RankID: 47995000000332232, DesignationID: 47995000000332238, KGID: KAR000000824, FirstName: Achyuta, EmployeeDOB: 1990-03-11, GenderID: 1, BloodGroupID: 1, PhysicallyChallenged: false, AppointmentDate: 2024-08-06
  ROWID: 47995000000355280, EmployeeID: 825, DistrictID: 47995000000332124, UnitID: 47995000000334424, RankID: 47995000000332227, DesignationID: 47995000000332249, KGID: KAR000000825, FirstName: Manish, EmployeeDOB: 1990-03-07, GenderID: 1, BloodGroupID: 5, PhysicallyChallenged: false, AppointmentDate: 2014-08-14
  ROWID: 47995000000355281, EmployeeID: 826, DistrictID: 47995000000332128, UnitID: 47995000000334424, RankID: 47995000000332232, DesignationID: 47995000000332238, KGID: KAR000000826, FirstName: Bhavani, EmployeeDOB: 1985-02-06, GenderID: 2, BloodGroupID: 7, PhysicallyChallenged: false, AppointmentDate: 2018-06-27
  ROWID: 47995000000355282, EmployeeID: 827, DistrictID: 47995000000332131, UnitID: 47995000000334424, RankID: 47995000000332221, DesignationID: 47995000000332242, KGID: KAR000000827, FirstName: Ibrahim, EmployeeDOB: 1973-06-05, GenderID: 1, BloodGroupID: 2, PhysicallyChallenged: false, AppointmentDate: 2013-06-18
  ROWID: 47995000000355283, EmployeeID: 828, DistrictID: 47995000000332136, UnitID: 47995000000334424, RankID: 47995000000332227, DesignationID: 47995000000332247, KGID: KAR000000828, FirstName: Geeta, EmployeeDOB: 1984-02-06, GenderID: 2, BloodGroupID: 7, PhysicallyChallenged: false, AppointmentDate: 2023-05-16
  ROWID: 47995000000355284, EmployeeID: 829, DistrictID: 47995000000332123, UnitID: 47995000000334424, RankID: 47995000000332224, DesignationID: 47995000000332252, KGID: KAR000000829, FirstName: Arjun, EmployeeDOB: 1980-07-07, GenderID: 1, BloodGroupID: 5, PhysicallyChallenged: false, AppointmentDate: 2010-09-17
  ROWID: 47995000000355285, EmployeeID: 830, DistrictID: 47995000000332135, UnitID: 47995000000334424, RankID: 47995000000332232, DesignationID: 47995000000332245, KGID: KAR000000830, FirstName: Rohan, EmployeeDOB: 1972-10-06, GenderID: 1, BloodGroupID: 6, PhysicallyChallenged: false, AppointmentDate: 2012-10-04
  ROWID: 47995000000355286, EmployeeID: 831, DistrictID: 47995000000332146, UnitID: 47995000000334424, RankID: 47995000000332230, DesignationID: 47995000000332242, KGID: KAR000000831, FirstName: Bheemesh, EmployeeDOB: 1970-09-10, GenderID: 1, BloodGroupID: 8, PhysicallyChallenged: false, AppointmentDate: 2011-01-13
  ROWID: 47995000000355287, EmployeeID: 832, DistrictID: 47995000000332125, UnitID: 47995000000334424, RankID: 47995000000332227, DesignationID: 47995000000332242, KGID: KAR000000832, FirstName: Bhagya, EmployeeDOB: 1987-01-16, GenderID: 2, BloodGroupID: 4, PhysicallyChallenged: false, AppointmentDate: 2017-05-18
  ROWID: 47995000000355288, EmployeeID: 833, DistrictID: 47995000000332149, UnitID: 47995000000334425, RankID: 47995000000332221, DesignationID: 47995000000332243, KGID: KAR000000833, FirstName: Ibrahim, EmployeeDOB: 1988-05-01, GenderID: 1, BloodGroupID: 1, PhysicallyChallenged: false, AppointmentDate: 2023-06-09
  ROWID: 47995000000355289, EmployeeID: 834, DistrictID: 47995000000332119, UnitID: 47995000000334425, RankID: 47995000000332223, DesignationID: 47995000000332240, KGID: KAR000000834, FirstName: Riya, EmployeeDOB: 1999-11-28, GenderID: 2, BloodGroupID: 3, PhysicallyChallenged: false, AppointmentDate: 2025-11-24
  ROWID: 47995000000355290, EmployeeID: 835, DistrictID: 47995000000332119, UnitID: 47995000000334425, RankID: 47995000000332224, DesignationID: 47995000000332244, KGID: KAR000000835, FirstName: Yadunandan, EmployeeDOB: 1976-07-24, GenderID: 1, BloodGroupID: 3, PhysicallyChallenged: false, AppointmentDate: 2010-09-17
  ROWID: 47995000000355291, EmployeeID: 836, DistrictID: 47995000000332131, UnitID: 47995000000334425, RankID: 47995000000332228, DesignationID: 47995000000332245, KGID: KAR000000836, FirstName: Amit, EmployeeDOB: 1971-09-03, GenderID: 1, BloodGroupID: 8, PhysicallyChallenged: false, AppointmentDate: 2010-01-17
  ROWID: 47995000000355292, EmployeeID: 837, DistrictID: 47995000000332121, UnitID: 47995000000334425, RankID: 47995000000332222, DesignationID: 47995000000332246, KGID: KAR000000837, FirstName: Rajesh, EmployeeDOB: 1986-07-28, GenderID: 1, BloodGroupID: 7, PhysicallyChallenged: false, AppointmentDate: 2010-10-28
  ROWID: 47995000000355293, EmployeeID: 838, DistrictID: 47995000000332139, UnitID: 47995000000334425, RankID: 47995000000332223, DesignationID: 47995000000332245, KGID: KAR000000838, FirstName: Sai, EmployeeDOB: 1976-03-15, GenderID: 1, BloodGroupID: 7, PhysicallyChallenged: false, AppointmentDate: 2016-08-24
  ROWID: 47995000000355294, EmployeeID: 839, DistrictID: 47995000000332137, UnitID: 47995000000334425, RankID: 47995000000332232, DesignationID: 47995000000332252, KGID: KAR000000839, FirstName: Ananya, EmployeeDOB: 1989-11-11, GenderID: 2, BloodGroupID: 7, PhysicallyChallenged: false, AppointmentDate: 2022-01-18
  ROWID: 47995000000355295, EmployeeID: 840, DistrictID: 47995000000332149, UnitID: 47995000000334425, RankID: 47995000000332222, DesignationID: 47995000000332251, KGID: KAR000000840, FirstName: Varun, EmployeeDOB: 1999-04-03, GenderID: 1, BloodGroupID: 7, PhysicallyChallenged: false, AppointmentDate: 2022-04-02
  ROWID: 47995000000355296, EmployeeID: 841, DistrictID: 47995000000332137, UnitID: 47995000000334426, RankID: 47995000000332229, DesignationID: 47995000000332246, KGID: KAR000000841, FirstName: Raghu, EmployeeDOB: 1993-10-20, GenderID: 1, BloodGroupID: 1, PhysicallyChallenged: false, AppointmentDate: 2023-02-04
  ROWID: 47995000000355297, EmployeeID: 842, DistrictID: 47995000000332135, UnitID: 47995000000334426, RankID: 47995000000332222, DesignationID: 47995000000332248, KGID: KAR000000842, FirstName: Pavan, EmployeeDOB: 1989-08-11, GenderID: 1, BloodGroupID: 1, PhysicallyChallenged: false, AppointmentDate: 2021-12-09
  ROWID: 47995000000355298, EmployeeID: 843, DistrictID: 47995000000332149, UnitID: 47995000000334426, RankID: 47995000000332225, DesignationID: 47995000000332242, KGID: KAR000000843, FirstName: Navya, EmployeeDOB: 1994-08-07, GenderID: 2, BloodGroupID: 3, PhysicallyChallenged: false, AppointmentDate: 2018-11-01
  ROWID: 47995000000355299, EmployeeID: 844, DistrictID: 47995000000332126, UnitID: 47995000000334426, RankID: 47995000000332225, DesignationID: 47995000000332251, KGID: KAR000000844, FirstName: Raj, EmployeeDOB: 1990-05-16, GenderID: 1, BloodGroupID: 7, PhysicallyChallenged: false, AppointmentDate: 2020-07-19
  ROWID: 47995000000355300, EmployeeID: 845, DistrictID: 47995000000332127, UnitID: 47995000000334426, RankID: 47995000000332227, DesignationID: 47995000000332251, KGID: KAR000000845, FirstName: Ayaan, EmployeeDOB: 1986-11-18, GenderID: 1, BloodGroupID: 7, PhysicallyChallenged: false, AppointmentDate: 2013-01-18
  ROWID: 47995000000355301, EmployeeID: 846, DistrictID: 47995000000332144, UnitID: 47995000000334426, RankID: 47995000000332223, DesignationID: 47995000000332240, KGID: KAR000000846, FirstName: Sanjay, EmployeeDOB: 1976-07-26, GenderID: 1, BloodGroupID: 7, PhysicallyChallenged: false, AppointmentDate: 2014-11-08
  ROWID: 47995000000355302, EmployeeID: 847, DistrictID: 47995000000332128, UnitID: 47995000000334426, RankID: 47995000000332221, DesignationID: 47995000000332242, KGID: KAR000000847, FirstName: Shaila, EmployeeDOB: 1980-09-19, GenderID: 2, BloodGroupID: 1, PhysicallyChallenged: false, AppointmentDate: 2014-01-17
  ROWID: 47995000000355303, EmployeeID: 848, DistrictID: 47995000000332141, UnitID: 47995000000334426, RankID: 47995000000332226, DesignationID: 47995000000332242, KGID: KAR000000848, FirstName: Aarav, EmployeeDOB: 1989-05-22, GenderID: 1, BloodGroupID: 3, PhysicallyChallenged: false, AppointmentDate: 2016-07-10
